,Make,Model,Variant,Ex-Showroom_Price,City_Mileage,Cylinders,Highway_Mileage,Drivetrain,Emission_Norm,Fuel_Type,Body_Type,Kerb_Weight,Gears,Ground_Clearance,Power_Steering,Power,Doors,Type,Audiosystem,Aux-in_Compatibility,Boot_Space,Child_Safety_Locks,Number_of_Airbags
403,Mahindra,Kuv100 Nxt,K8 D 6Str,787304,22.25,3.0,25.32,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,935,5,170.0,Electric Power,77PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,243,Yes,2.0
404,Mahindra,Kuv100 Nxt,K8 6 Str Dual Tone,701045,15.5,3.0,18.15,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,935,5,170.0,Electric Power,82PS@5500RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,243,Yes,2.0
405,Mahindra,Kuv100 Nxt,K8 D 6 Str Dual Tone,794800,22.25,3.0,25.32,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,935,5,170.0,Electric Power,77PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,243,Yes,2.0
406,Mahindra,Kuv100 Nxt,K4+ 5Str,573250,15.5,3.0,18.15,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,935,5,170.0,Electric Power,82PS@5500RPM,5.0,Manual,Not on offer,Yes,243,Yes,2.0
407,Mahindra,Kuv100 Nxt,K6+ 5Str,631146,15.5,3.0,18.15,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,935,5,170.0,Electric Power,82PS@5500RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,243,Yes,2.0
408,Mahindra,Kuv100 Nxt,K8 5Str,687175,15.5,3.0,18.15,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,935,5,170.0,Electric Power,82PS@5500RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,243,Yes,2.0
409,Mahindra,Kuv100 Nxt,K4+ D 5Str,660832,22.25,3.0,25.32,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,935,5,170.0,Electric Power,77PS@3750RPM,5.0,Manual,Not on offer,Yes,243,Yes,2.0
410,Mahindra,Kuv100 Nxt,K6+ D 5Str,748128,22.25,3.0,25.32,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,935,5,170.0,Electric Power,77PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,243,Yes,2.0
411,Mahindra,Kuv100 Nxt,K8 D 5Str,780884,22.25,3.0,25.32,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,935,5,170.0,Electric Power,77PS@3750RPM,5.0,Manual,CD Player with USB & Aux-in,Yes,243,Yes,2.0
412,Mahindra,Kuv100 Nxt,K2 D 5Str Taxi,550155,22.25,3.0,25.32,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,935,5,170.0,Electric Power,77PS@3750RPM,5.0,Manual,Not on offer,Yes,243,Yes,2.0
413,Mahindra,Kuv100 Nxt,K2 D 6Str Taxi,559741,22.25,3.0,25.32,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,935,5,170.0,Electric Power,77PS@3750RPM,5.0,Manual,Not on offer,Yes,243,Yes,2.0
414,Mahindra,Kuv100 Nxt,K2 5Str Cng Taxi,524312,15.5,3.0,18.15,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,935,5,170.0,Electric Power,82PS@5500RPM,5.0,Manual,Not on offer,Yes,243,Yes,2.0
415,Mahindra,Kuv100 Nxt,K2 6Str Cng Taxi,542913,15.5,3.0,18.15,FWD (Front Wheel Drive),BS IV,Petrol,Hatchback,935,5,170.0,Electric Power,82PS@5500RPM,5.0,Manual,Not on offer,Yes,243,Yes,2.0
416,Maruti Suzuki,Swift,Lxi,519000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,855,5,163.0,Electric Power,83PS@6000rpm,5.0,Manual,Not on offer,Yes,268,Yes,2.0
417,Maruti Suzuki,Swift,Vxi,619000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,863,5,163.0,Electric Power,83PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,268,Yes,2.0
418,Maruti Suzuki,Swift,Vxi Amt,666000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,863,5,163.0,Electric Power,83PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,268,Yes,2.0
419,Maruti Suzuki,Swift,Zxi,678000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,871,5,163.0,Electric Power,83PS@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,268,Yes,2.0
420,Maruti Suzuki,Swift,Zxi Amt,725000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,871,5,163.0,Electric Power,83PS@6000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,268,Yes,2.0
421,Maruti Suzuki,Swift,Zxi Plus,758000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,880,5,163.0,Electric Power,83PS@6000rpm,5.0,Manual,USB & Aux-in,Yes,268,Yes,2.0
422,Maruti Suzuki,Swift,Ldi,599000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,955,5,163.0,Electric Power,75PS@4000rpm,5.0,Manual,Not on offer,Yes,268,Yes,2.0
423,Maruti Suzuki,Swift,Vdi,698000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,965,5,165.0,Electric Power,75PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,268,Yes,2.0
424,Maruti Suzuki,Swift,Vdi Amt,745000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,965,5,165.0,Electric Power,75PS@4000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,268,Yes,2.0
425,Maruti Suzuki,Swift,Zdi,757000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,975,5,163.0,Electric Power,75PS@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,268,Yes,2.0
426,Maruti Suzuki,Swift,Zdi Amt,804000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,975,5,163.0,Electric Power,75PS@4000rpm,5.0,Automatic,CD Player with USB & Aux-in,Yes,268,Yes,2.0
427,Maruti Suzuki,Swift,Zdi Plus,838000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,985,5,163.0,Electric Power,75PS@4000rpm,5.0,Manual,USB & Aux-in,Yes,268,Yes,2.0
428,Maruti Suzuki,Swift,Zxi Plus Amt,802000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,880,5,163.0,Electric Power,83PS@6000rpm,5.0,Automatic,USB & Aux-in,Yes,268,Yes,2.0
429,Maruti Suzuki,Swift,Zdi Plus Amt,884000,12.6,4.0,17.0,FWD (Front Wheel Drive),BS IV,Diesel,Hatchback,985,5,163.0,Electric Power,75PS@4000rpm,5.0,Automatic,USB & Aux-in,Yes,268,Yes,2.0
430,Tata,Altroz,Xe Petrol,529000,12.6,3.0,17.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,985,5,165.0,Electric Power,86PS@6000rpm,5.0,Manual,Not on offer,Yes,345,Yes,2.0
431,Tata,Altroz,Xm Petrol,615000,12.6,3.0,18.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,985,5,165.0,Electric Power,86PS@6000rpm,5.0,Manual,Not on offer,Yes,345,Yes,2.0
432,Tata,Altroz,Xt Petrol,684000,12.6,3.0,18.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,985,5,165.0,Electric Power,86PS@6000rpm,5.0,Manual,DVD Player with USB & Aux-in,Yes,345,Yes,2.0
433,Tata,Altroz,Xz Petrol,744000,12.6,3.0,18.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,985,5,165.0,Electric Power,86PS@6000rpm,5.0,Manual,DVD Player with USB & Aux-in,Yes,345,Yes,2.0
434,Tata,Altroz,Xz (O) Petrol,769000,12.6,3.0,18.0,FWD (Front Wheel Drive),BS VI,Petrol,Hatchback,985,5,165.0,Electric Power,86PS@6000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,345,Yes,2.0
435,Tata,Altroz,Xe Diesel,699000,12.6,4.0,18.0,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,985,5,165.0,Electric Power,90PS@4000rpm,5.0,Manual,Not on offer,Yes,345,Yes,2.0
436,Tata,Altroz,Xm Diesel,775000,12.6,4.0,25.0,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,985,5,165.0,Electric Power,90PS@4000rpm,5.0,Manual,Not on offer,Yes,345,Yes,2.0
437,Tata,Altroz,Xt Diesel,844000,12.6,4.0,25.0,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,985,5,165.0,Electric Power,90PS@4000rpm,5.0,Manual,DVD Player with USB & Aux-in,Yes,345,Yes,2.0
438,Tata,Altroz,Xz Diesel,904000,12.6,4.0,25.0,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,985,5,165.0,Electric Power,90PS@4000rpm,5.0,Manual,DVD Player with USB & Aux-in,Yes,345,Yes,2.0
439,Tata,Altroz,Xz (O) Diesel,929000,12.6,4.0,25.0,FWD (Front Wheel Drive),BS VI,Diesel,Hatchback,985,5,165.0,Electric Power,90PS@4000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,345,Yes,2.0
440,Icml,Extreme,Ld Di Non Ac 9 Seater Bsiii,642478,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS III,Diesel,SUV,1710,5,170.0,Electric Power,101.4PS@3600RPM,5.0,Manual,Not on offer,Yes,345,Yes,2.0
441,Icml,Extreme,Ld Crdfi Non Ac 9 Seater Bsiv,589678,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS IV,Diesel,SUV,1738,5,170.0,Electric Power,122PS@4000RPM,5.0,Manual,Not on offer,Yes,345,Yes,2.0
442,Icml,Extreme,Ld Di Ps Ac 9 Seater Bsiii,689761,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS III,Diesel,SUV,1710,5,170.0,Electric Power,122PS@4000RPM,5.0,Manual,Not on offer,Yes,345,Yes,2.0
443,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiii,788177,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS IV,Diesel,SUV,1738,5,170.0,Electric Power,122PS@4000RPM,5.0,Manual,Not on offer,Yes,345,Yes,2.0
444,Icml,Extreme,Sd Di 9 Seater Bsiii,2650777,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS III,Diesel,SUV,1710,5,170.0,Electric Power,101.4PS@3600RPM,5.0,Manual,CD/MP3 Player,Yes,345,Yes,2.0
445,Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiv,628072,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS IV,Diesel,SUV,1738,5,170.0,Electric Power,122PS@4000RPM,5.0,Manual,Not on offer,Yes,345,Yes,2.0
446,Icml,Extreme,Vd Crdfi 7 Seater Bsiii,900967,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS III,Diesel,SUV,1710,5,170.0,Electric Power,122PS@4000RPM,5.0,Manual,Not on offer,Yes,345,Yes,2.0
447,Icml,Extreme,Vd Di 7 Seater Bsiii,1465148,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS III,Diesel,SUV,1710,5,170.0,Electric Power,101.4PS@3600RPM,5.0,Manual,CD/MP3 Player,Yes,345,Yes,2.0
448,Icml,Extreme,Sd Crdfi 9 Seater Bsiv,552890,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS IV,Diesel,SUV,1710,5,170.0,Electric Power,122PS@4000RPM,5.0,Manual,CD/MP3 Player,Yes,345,Yes,2.0
449,Icml,Extreme,Vd Crdfi 7 Seater Bsiv,927689,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS IV,Diesel,SUV,1710,5,170.0,Electric Power,122PS@4000RPM,5.0,Manual,Not on offer,Yes,345,Yes,2.0
450,Icml,Extreme,Sd Crdfi 9 Seater Bsiii,835275,8.6,4.0,11.12,RWD (Rear Wheel Drive),BS III,Diesel,SUV,1710,5,170.0,Electric Power,122PS@4000RPM,5.0,Manual,CD/MP3 Player,Yes,345,Yes,2.0
451,Tata,Tigor,Revotron Xe,575000,24.12,3.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,992,5,165.0,Electric Power,86PS@6000rpm,4.0,Manual,Not on offer,Yes,419,Yes,2.0
452,Tata,Tigor,Revotron Xm,610000,24.12,3.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,992,5,165.0,Electric Power,86PS@6000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,419,Yes,2.0
453,Tata,Tigor,Revotron Xz,650000,24.12,3.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,992,5,170.0,Electric Power,86PS@6000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,419,Yes,2.0
454,Tata,Tigor,Revotron Xz Plus,699000,24.12,3.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,992,5,170.0,Electric Power,86PS@6000rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,419,Yes,2.0
455,Tata,Tigor,Revotron Xma,660000,24.12,3.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,992,5,165.0,Electric Power,86PS@6000rpm,4.0,AMT,CD/MP3/DVD Player with USB & Aux-in,Yes,419,Yes,2.0
456,Tata,Tigor,Revotron Xza Plus,749000,24.12,3.0,23.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,992,5,170.0,Electric Power,86PS@6000rpm,4.0,AMT,CD Player with USB & Aux-in,Yes,419,Yes,2.0
457,Tata,Zest,Xe Petrol,582287,13.2,4.0,17.6,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1135,5,175.0,Electric Power,90PS@5000rpm,4.0,Manual,Not on offer,Yes,390,Yes,2.0
458,Tata,Zest,Xe Diesel,702946,19.2,4.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1152,5,165.0,Electric Power,75PS@4000rpm,4.0,Manual,Not on offer,Yes,390,Yes,2.0
459,Tata,Zest,Xm Petrol,653926,13.2,4.0,17.6,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1135,5,175.0,Electric Power,90PS@5000rpm,4.0,Manual,CD Player with USB Only,Yes,390,Yes,2.0
460,Tata,Zest,Xms Petrol,672641,13.2,4.0,17.6,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1129,5,175.0,Electric Power,90PS@5000rpm,4.0,Manual,DVD Player with USB & Aux-in,Yes,390,Yes,2.0
461,Tata,Zest,Xt Petrol,732475,13.2,4.0,17.6,FWD (Front Wheel Drive),BS IV,Petrol,Sedan,1135,5,175.0,Electric Power,90PS@5000rpm,4.0,Manual,DVD Player with USB & Aux-in,Yes,390,Yes,2.0
462,Tata,Zest,Xm Diesel,767317,19.2,4.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1106,5,165.0,Electric Power,75PS@4000rpm,4.0,Manual,DVD Player with USB & Aux-in,Yes,390,Yes,2.0
463,Tata,Zest,Xms Diesel,793898,19.2,4.0,20.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1155,5,165.0,Electric Power,75PS@4000rpm,5.0,Manual,DVD Player with USB & Aux-in,Yes,390,Yes,2.0
464,Tata,Zest,Xt Diesel,855362,19.2,4.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1170,5,165.0,Electric Power,90PS@4000rpm,4.0,Manual,DVD Player with USB & Aux-in,Yes,390,Yes,2.0
465,Tata,Zest,Xma Diesel,836320,19.2,4.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1170,5,165.0,Electric Power,75PS@4000rpm,4.0,AMT,DVD Player with USB & Aux-in,Yes,390,Yes,2.0
466,Tata,Zest,Xta Diesel,989000,19.2,4.0,23.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1185,5,165.0,Electric Power,90PS@4000rpm,4.0,Automatic,DVD Player with USB & Aux-in,Yes,390,Yes,2.0
467,Tata,Zest,Zest Premio Edition,788797,19.2,4.0,20.0,FWD (Front Wheel Drive),BS IV,Diesel,Sedan,1155,5,165.0,Electric Power,75PS@4000rpm,5.0,Manual,DVD Player with USB & Aux-in,Yes,390,Yes,2.0
468,Honda,Amaze,S Cvt Petrol,763000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,942,5,170.0,Electric Power,90PS@6000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
469,Honda,Amaze,E Mt Diesel,705000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,993,5,170.0,Electric Power,100PS@3600rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,420,Yes,2.0
470,Honda,Amaze,E Mt Petrol,593000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,905,5,170.0,Electric Power,90PS@6000rpm,4.0,Manual,Not on offer,Yes,420,Yes,2.0
471,Honda,Amaze,S Cvt Diesel,865000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1031,5,170.0,Electric Power,80PS@3600rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
472,Honda,Amaze,V Cvt Petrol,823000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,945,5,170.0,Electric Power,90PS@6000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
473,Honda,Amaze,V Cvt Diesel,925000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1039,5,170.0,Electric Power,80PS@3600rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
474,Honda,Amaze,S Mt Diesel,785000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1010,5,170.0,Electric Power,100PS@3600rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
475,Honda,Amaze,Vx Mt Diesel,893000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1023,5,170.0,Electric Power,100PS@3600rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,420,Yes,2.0
476,Honda,Amaze,V Mt Diesel,845000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1021,5,170.0,Electric Power,100PS@3600rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
477,Honda,Amaze,Vx Mt Petrol,781000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,924,5,170.0,Electric Power,90PS@6000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
478,Honda,Amaze,V Mt Petrol,733000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,921,5,170.0,Electric Power,90PS@6000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
479,Honda,Amaze,S Mt Petrol,673000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,917,5,170.0,Electric Power,90PS@6000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
480,Honda,Amaze,Exclusive Edition Diesel,906000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1023,5,170.0,Electric Power,100PS@3600rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,420,Yes,2.0
481,Honda,Amaze,Exclusive Edition Petrol,794000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,924,5,170.0,Electric Power,90PS@6000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
482,Honda,Amaze,Vx Cvt Diesel,966000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1023,5,170.0,Electric Power,100PS@3600rpm,4.0,Automatic,CD Player with USB & Aux-in,Yes,420,Yes,2.0
483,Honda,Amaze,Vx Cvt Petrol,864000,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,924,5,170.0,Electric Power,90PS@6000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
484,Honda,Amaze,Ace Edition Cvt Diesel,979300,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1023,5,170.0,Electric Power,100PS@3600rpm,4.0,Automatic,CD Player with USB & Aux-in,Yes,420,Yes,2.0
485,Honda,Amaze,Ace Edition Cvt Petrol,877300,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,924,5,170.0,Electric Power,90PS@6000rpm,4.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
486,Honda,Amaze,Ace Edition Mt Diesel,906300,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Diesel,Sedan,1023,5,170.0,Electric Power,100PS@3600rpm,4.0,Manual,CD Player with USB & Aux-in,Yes,420,Yes,2.0
487,Honda,Amaze,Ace Edition Mt Petrol,794300,19.2,4.0,20.0,FWD (Front Wheel Drive),BS VI,Petrol,Sedan,924,5,170.0,Electric Power,90PS@6000rpm,4.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,420,Yes,2.0
488,Maruti Suzuki,Gypsy,Hard Top,637343,10.2,4.0,14.8,4WD,BS III,Petrol,SUV,985,5,210.0,Electric Power,80PS@6000rpm,3.0,Manual,Not on offer,Yes,350,Yes,2.0
489,Maruti Suzuki,Gypsy,Soft Top,622730,10.2,4.0,14.8,4WD,BS III,Petrol,SUV,985,5,210.0,Electric Power,80PS@6000rpm,3.0,Manual,Not on offer,Yes,350,Yes,2.0
490,Hyundai,Venue,1.2 Kappa Mt E,655000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,985,5,200.0,Electric Power,82hp@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
491,Hyundai,Venue,1.0 Turbo Gdi Mt S,826000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,985,7,200.0,Electric Power,117hp@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
492,Hyundai,Venue,1.4 Crdi Mt E,780000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Diesel,SUV,985,6,200.0,Electric Power,89hp@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
493,Hyundai,Venue,1.0 Turbo Gdi Mt Sx,959000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,985,6,200.0,Electric Power,117bhp@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
494,Hyundai,Venue,1.0 Turbo Gdi Mt Sx Dual Tone,974000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,985,6,200.0,Electric Power,117hp@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
495,Hyundai,Venue,1.0 Turbo Gdi Mt Sx(O),1065000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,985,6,200.0,Electric Power,117hp@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,6.0
496,Hyundai,Venue,1.0 Turbo Gdi Dct S,940000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,985,7,200.0,Electric Power,118hp@6000rpm,5.0,DCT,CD Player with USB & Aux-in,Yes,350,Yes,2.0
497,Hyundai,Venue,1.0 Turbo Gdi Dct Sx Plus,1115500,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,985,7,200.0,Electric Power,118@6000rpm,5.0,DCT,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,2.0
498,Hyundai,Venue,1.2 Kappa Mt S,725000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Petrol,SUV,985,5,200.0,Electric Power,82hp@6000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
499,Hyundai,Venue,1.4 Crdi Mt S,850000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Diesel,SUV,985,6,200.0,Electric Power,89hp@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
500,Hyundai,Venue,1.4 Crdi Mt Sx,983000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Diesel,SUV,985,6,200.0,Electric Power,89hp@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
501,Hyundai,Venue,1.4 Crdi Mt Sx Dual Tone,998000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Diesel,SUV,985,6,200.0,Electric Power,89hp@4000rpm,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,2.0
502,Hyundai,Venue,1.4 Crdi Mt Sx(O),1089000,10.2,4.0,14.8,FWD (Front Wheel Drive),BS IV,Diesel,SUV,985,6,200.0,Electric Power,90PS,5.0,Manual,CD Player with USB & Aux-in,Yes,350,Yes,6.0
503,Tata,Nexon,Xe,695000,10.2,3.0,14.8,FWD (Front Wheel Drive),BS VI,Petrol,SUV,985,6,209.0,Electric Power,110PS@5000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,2.0
504,Tata,Nexon,Xm,770000,10.2,3.0,14.8,FWD (Front Wheel Drive),BS VI,Petrol,SUV,985,6,209.0,Electric Power,110PS@5000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,2.0
505,Tata,Nexon,Xz,870000,10.2,3.0,14.8,FWD (Front Wheel Drive),BS VI,Petrol,SUV,985,6,209.0,Electric Power,110PS@5000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,2.0
506,Tata,Nexon,Xz Plus,950000,10.2,3.0,14.8,FWD (Front Wheel Drive),BS VI,Petrol,SUV,985,6,209.0,Electric Power,110PS@5000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,2.0
507,Tata,Nexon,Xz Plus Dual Tone,970000,10.2,3.0,14.8,FWD (Front Wheel Drive),BS VI,Petrol,SUV,985,6,209.0,Electric Power,110PS@5000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,2.0
508,Tata,Nexon,Xz Plus (O),1040000,10.2,3.0,14.8,FWD (Front Wheel Drive),BS VI,Petrol,SUV,985,6,209.0,Electric Power,110PS@5000rpm,5.0,Manual,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,2.0
509,Tata,Nexon,Xz Plus (O) Dual Tone,1060000,10.2,3.0,14.8,FWD (Front Wheel Drive),BS VI,Petrol,SUV,985,6,209.0,Electric Power,110PS@5000rpm,5.0,Automatic,CD/MP3/DVD Player with USB & Aux-in,Yes,350,Yes,2.0
